"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"531",2931,"RAMEN THUKPA","70","7 AVENUE SOUTH",10014,"Asian","70, 7 AVENUE SOUTH, New York, NY",NA,NA
"532",2932,"DA CAPO","1392","MADISON AVE",10029,"Caf̩/Coffee/Tea","1392, MADISON AVE, New York, NY",-73.9540519,40.7877761
"533",2933,"DUNKIN' DONUTS, BASKIN ROBBINS","610","10 AVENUE",10036,"Donuts","610, 10 AVENUE, New York, NY",-73.9943663,40.760754
"534",2934,"GEMMA","4","EAST    3 STREET",10003,"Italian","4, EAST    3 STREET, New York, NY",NA,NA
"535",2935,"CORNER CAFE AND BAKERY","1645-1651","THIRD AVENUE",10128,"American","1645-1651, THIRD AVENUE, New York, NY",NA,NA
"536",2936,"CAFFE BENE","596","3RD AVE",10016,"Caf̩/Coffee/Tea","596, 3RD AVE, New York, NY",-73.976127,40.74886
"537",2937,"LE REVE","125","E 54 ST",10022,"Middle Eastern","125, E 54 ST, New York, NY",NA,NA
"538",2938,"SPOT DESSERT BAR","5","SAINT MARKS PL",10003,"Asian","5, SAINT MARKS PL, New York, NY",-73.9893159,40.7294544
"539",2939,"VIAND CAFE","2130","BROADWAY",10023,"American","2130, BROADWAY, New York, NY",-73.9810357,40.7806869
"540",2940,"POTBELLY SANDWICH WORKS","280","BROADWAY",10007,"Sandwiches/Salads/Mixed Buffet","280, BROADWAY, New York, NY",-74.0056855,40.7141664
"541",2941,"J R SUSHI","86A","W BROADWAY",10007,"Japanese","86A, W BROADWAY, New York, NY",NA,NA
"542",2942,"NEW WING WAH BAKERY","246","GRAND STREET",10002,"Bakery","246, GRAND STREET, New York, NY",-73.9940906,40.7184313
"543",2943,"CAFE DE NOVO","94.5","GREENWICH ST",10006,"American","94.5, GREENWICH ST, New York, NY",-74.0090405,40.726984
"544",2944,"PETEE'S PIE","61","DELANCEY ST",10002,"American","61, DELANCEY ST, New York, NY",-73.9908628,40.719099
"545",2945,"NEW GOLDEN EMPIRE CHINESE RESTAURANT","757","SAINT NICHOLAS AVE",10031,"Chinese","757, SAINT NICHOLAS AVE, New York, NY",NA,NA
"546",2946,"EFFY'S KITCHEN","1567","LEXINGTON AVE",10029,"American","1567, LEXINGTON AVE, New York, NY",-73.9487946,40.7884685
"547",2947,"LENOX HILL GRILL/PIZZA","1105","LEXINGTON AVENUE",10075,"American","1105, LEXINGTON AVENUE, New York, NY",-73.959504,40.773716
"548",2948,"HUMMUS KITCHEN","444","3RD AVE",10016,"Jewish/Kosher","444, 3RD AVE, New York, NY",NA,NA
"549",2949,"WAYSIDE","139","E 12TH ST",10003,"American","139, E 12TH ST, New York, NY",-73.9883058,40.7321682
"550",2950,"TAQUERIA DIANA","524","9TH AVE",10018,"Mexican","524, 9TH AVE, New York, NY",NA,NA
"551",2951,"THE SHAKESPEARE","24","E 39TH ST",10016,"Eastern European","24, E 39TH ST, New York, NY",-73.9802711,40.7504836
"552",2952,"THINK COFFEE","568","6TH AVE",10011,"Caf̩/Coffee/Tea","568, 6TH AVE, New York, NY",-73.9956011,40.7383897
"553",2953,"L'AILE OU LA CUISSE (L'A.O.C)","314","BLEECKER ST",10014,"French","314, BLEECKER ST, New York, NY",NA,NA
"554",2954,"DEAN & DELUCA","156","WEST   56 STREET",10019,"Caf̩/Coffee/Tea","156, WEST   56 STREET, New York, NY",-73.9797431,40.7642437
"555",2955,"VINNIE'S PIZZERIA","1603","2ND AVE",10028,"Pizza","1603, 2ND AVE, New York, NY",-73.9532948,40.7762259
"556",2956,"BINGBOX SNOW CREAM","125","2ND AVE",10003,"Ice Cream, Gelato, Yogurt, Ices","125, 2ND AVE, New York, NY",NA,NA
"557",2957,"FOODBELLA","3","E 53RD ST",10022,"American","3, E 53RD ST, New York, NY",-73.975469,40.760504
"558",2958,"EMPELLON AL PASTOR","132","SAINT MARKS PL",10009,"Tex-Mex","132, SAINT MARKS PL, New York, NY",NA,NA
"559",2959,"PAPA JOHNS PIZZA","210","1ST AVE",10009,"Pizza","210, 1ST AVE, New York, NY",-73.98298,40.7303313
"560",2960,"WESTVILLE","173","AVENUE A",10009,"American","173, AVENUE A, New York, NY",-73.9821535,40.7284765
"561",2961,"NUEVO SABOR RESTAURANT","4032","10 AVENUE",10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4032, 10 AVENUE, New York, NY",-73.9156354,40.8694104
"562",2962,"FOOD FAIR DELI & PIZZA","433","W 34TH ST",10001,"Delicatessen","433, W 34TH ST, New York, NY",NA,NA
"563",2963,"JOHN'S PIZZERIA","278","BLEECKER STREET",10014,"Pizza/Italian","278, BLEECKER STREET, New York, NY",-74.0034468,40.7316187
"564",2964,"SARITA'S MAC & CHEESE","197","1ST AVE",10003,"American","197, 1ST AVE, New York, NY",-73.983724,40.730212
"565",2965,"CAFE CENTRO","200","PARK AVENUE",10017,"French","200, PARK AVENUE, New York, NY",-73.9766668,40.7533488
"566",2966,"GOURMET NEW YORK MARKET PLACE","680","8 AVENUE",10036,"Delicatessen","680, 8 AVENUE, New York, NY",-73.98867,40.757863
"567",2967,"STEAK 'N SHAKE","1695","BROADWAY",10019,"Hamburgers","1695, BROADWAY, New York, NY",-73.982942,40.7636829
"568",2968,"BLENHEIM","283","WEST 12 STTREET",10014,"American","283, WEST 12 STTREET, New York, NY",-74.0040071,40.7376767
"569",2969,"THAI @ LEX","1244","LEXINGTON AVENUE",10028,"Thai","1244, LEXINGTON AVENUE, New York, NY",-73.956801,40.7781335
"570",2970,"BALZEM","202","MOTT ST",10012,"Mediterranean","202, MOTT ST, New York, NY",-73.9953761,40.7213941
"571",2971,"PER LEI","1347","2 AVENUE",10021,"Italian","1347, 2 AVENUE, New York, NY",NA,NA
"572",2972,"HUDSON BAR","353","WEST   57 STREET",10019,"American","353, WEST   57 STREET, New York, NY",NA,NA
"573",2973,"DUNKIN' DONUTS","243","9 AVENUE",10001,"Donuts","243, 9 AVENUE, New York, NY",-74.0007494,40.7477587
"574",2974,"PENELOPE","157159","LEXINGTON AVENUE",10016,"American","157159, LEXINGTON AVENUE, New York, NY",-73.981458,40.743685
"575",2975,"REDEMPTION","1003","2 AVENUE",10022,"American","1003, 2 AVENUE, New York, NY",-73.9673229,40.7569805
"576",2976,"TRI DIM SHANGHAI","1378","3RD AVE",10075,"Chinese","1378, 3RD AVE, New York, NY",-73.9578638,40.7739246
"577",2977,"QUEEN SHEEBA RESTAURANT","317","WEST 141 STREET",10030,"Middle Eastern","317, WEST 141 STREET, New York, NY",-73.9447484,40.8208427
"578",2978,"STARBUCKS","50","LEXINGTON AVE",10010,"Caf̩/Coffee/Tea","50, LEXINGTON AVE, New York, NY",-73.9842426,40.7406448
"579",2979,"HARRINGTON'S BAR & GRILL","370","7 AVENUE",10001,"American","370, 7 AVENUE, New York, NY",NA,NA
"580",2980,"THE WORLD BAR","845","UNITED NATIONS PLAZA",10017,"American","845, UNITED NATIONS PLAZA, New York, NY",-73.9676903,40.7525175
"581",2981,"RA @ Y & R","3","COLUMBUS CIRCLE",10019,"American","3, COLUMBUS CIRCLE, New York, NY",NA,NA
"582",2982,"GO BELIEVE BAKERY","239","GRAND ST",10002,"Chinese","239, GRAND ST, New York, NY",NA,NA
"583",2983,"COMMUNITY FOOD AND JUICE","2893","BROADWAY",10025,"American","2893, BROADWAY, New York, NY",-73.9657626,40.8059633
"584",2984,"NEW TACO EXPRESS","130","EAST 28 STREET",10016,"Tex-Mex","130, EAST 28 STREET, New York, NY",NA,NA
"585",2985,"WEST END HALL BEER GARDEN","2756","BROADWAY",10025,"American","2756, BROADWAY, New York, NY",NA,NA
"586",2986,"RESIDENCE INN TIMES SQUARE","1033","6 AVENUE",10018,"American","1033, 6 AVENUE, New York, NY",-73.9859622,40.7528536
"587",2987,"SANT AMBROEUS CAFE AT SOTHEBY'S","1334","YORK AVE",10021,"American","1334, YORK AVE, New York, NY",-73.9537081,40.7662927
"588",2988,"CACIO & PEPE","182","2 AVENUE",10003,"Italian","182, 2 AVENUE, New York, NY",-73.9859073,40.7306379
"589",2989,"FEAST","102","3 AVENUE",10003,"American","102, 3 AVENUE, New York, NY",NA,NA
"590",2990,"MARUZZELLA","1483","FIRST AVENUE",10075,"Italian","1483, FIRST AVENUE, New York, NY",-73.9537311,40.7713694
"591",2991,"BATARD","239","WEST BROADWAY",10013,"French","239, WEST BROADWAY, New York, NY",NA,NA
"592",2992,"MESSDECK CAFE (INTREPID MUSEUM)","1","INTREPID SQ",10036,"American","1, INTREPID SQ, New York, NY",-74.0716307,40.6884886
"593",2993,"SUTTON BAR ROOM","1074","1 AVENUE",10022,"American","1074, 1 AVENUE, New York, NY",-73.9619593,40.7591479
"594",2994,"MARQUEE","289","10 AVENUE",10001,"American","289, 10 AVENUE, New York, NY",-74.0027905,40.7500697
"595",2995,"B SQUARED NYC","679","9 AVENUE",10036,"Italian","679, 9 AVENUE, New York, NY",-73.9906473,40.7615275
"596",2996,"ETHYL'S","1629","2ND AVE",10028,"American","1629, 2ND AVE, New York, NY",-73.9526749,40.7770828
"597",2997,"18 RESTAURANT","240","EAST   81 STREET",10028,"Jewish/Kosher","240, EAST   81 STREET, New York, NY",NA,NA
"598",2998,"GIGINO AT WAGNER PARK","20","BATTERY PLACE",10004,"Italian","20, BATTERY PLACE, New York, NY",-74.0175619,40.7049736
"599",2999,"CHARLEY MOM KITCHEN","1580","YORK AVENUE",10028,"Chinese","1580, YORK AVENUE, New York, NY",-73.9481746,40.7740508
"600",3000,"CAFETERIA","119","7 AVENUE",10011,"American","119, 7 AVENUE, New York, NY",-73.9979323,40.7404855
"601",3001,"ST JAMES GATE","441","AMSTERDAM AVENUE",10024,"American","441, AMSTERDAM AVENUE, New York, NY",-73.9770526,40.7845611
"602",3002,"BOULTON & WATT","5","AVENUE A",10009,"American","5, AVENUE A, New York, NY",NA,NA
"603",3003,"LILLI AND LOO","792","LEXINGTON AVENUE",10065,"Asian","792, LEXINGTON AVENUE, New York, NY",-73.9673229,40.7638877
"604",3004,"VIVI BUBBLE TEA","878","6TH AVE",10001,"Caf̩/Coffee/Tea","878, 6TH AVE, New York, NY",-73.988742,40.7479999
"605",3005,"CUCINA AND CO.","600","5 AVENUE",10020,"American","600, 5 AVENUE, New York, NY",NA,NA
"606",3006,"PALM COURT","768","FIFTH AVE",10019,"American","768, FIFTH AVE, New York, NY",-73.9743547,40.7646095
"607",3007,"CHIPOTLE MEXICAN GRILL","28","W 40TH ST",10018,"Mexican","28, W 40TH ST, New York, NY",-73.9833932,40.752625
"608",3008,"BALTHAZAR RESTAURANT","80","SPRING STREET",10012,"French","80, SPRING STREET, New York, NY",NA,NA
"609",3009,"TIBERIAS","45","EAST   34 STREET",10016,"Jewish/Kosher","45, EAST   34 STREET, New York, NY",NA,NA
"610",3010,"BELLA BLU","967","LEXINGTON AVENUE",10021,"Italian","967, LEXINGTON AVENUE, New York, NY",-73.9628116,40.7692173
"611",3011,"JUICE PRESS","420","LEXINGTON AVE",10170,"Juice, Smoothies, Fruit Salads","420, LEXINGTON AVE, New York, NY",-73.9759322,40.7527814
"612",3012,"FIKA","824","10TH AVE",10019,"Continental","824, 10TH AVE, New York, NY",NA,NA
"613",3013,"GALLO NERO III","1","7TH AVE S",10014,"Italian","1, 7TH AVE S, New York, NY",NA,NA
"614",3014,"OLIO E PIU","3","GREENWICH AVENUE",10014,"Italian","3, GREENWICH AVENUE, New York, NY",-73.9999408,40.7338794
"615",3015,"TAO RESTAURANT","42","EAST   58 STREET",10022,"Asian","42, EAST   58 STREET, New York, NY",-73.9714784,40.7626068
"616",3016,"VELLA","1480","2 AVENUE",10075,"Italian","1480, 2 AVENUE, New York, NY",-73.9557413,40.7720266
"617",3017,"JUICE GENERATION","97","GREENWICH AVENUE",10014,"Juice, Smoothies, Fruit Salads","97, GREENWICH AVENUE, New York, NY",NA,NA
"618",3018,"BANH MI ZON","443","E 6TH ST",10009,"Asian","443, E 6TH ST, New York, NY",-73.9842655,40.725726
"619",3019,"CELLAR BAR - THE BRYANT PARK HOTEL","40","WEST   40 STREET",10018,"American","40, WEST   40 STREET, New York, NY",-73.9837835,40.7527767
"620",3020,"BROOKLYNEER","220","WEST HOUSTON STREET",10014,"American","220, WEST HOUSTON STREET, New York, NY",NA,NA
"621",3021,"THINK COFFEE","73","8 AVENUE",10014,"Caf̩/Coffee/Tea","73, 8 AVENUE, New York, NY",-74.0029971,40.7395025
"622",3022,"5 NAPKIN","1325","2ND AVE",10021,"American","1325, 2ND AVE, New York, NY",-73.9596012,40.767448
"623",3023,"HOT N JUICY CRAWFISH","243","W 14TH ST",10011,"Seafood","243, W 14TH ST, New York, NY",NA,NA
"624",3024,"MACDOUGAL STREET ALEHOUSE","122","MACDOUGAL ST",10012,"American","122, MACDOUGAL ST, New York, NY",NA,NA
"625",3025,"88 LAN ZHOU HANDMADE NOODLE & DUMPLING","40","BOWERY",10013,"Chinese","40, BOWERY, New York, NY",NA,NA
"626",3026,"MACE","649","EAST    9 STREET",10009,"American","649, EAST    9 STREET, New York, NY",NA,NA
"627",3027,"PAPASITO MEXICAN GRILL","223","DYCKMAN STREET",10034,"Mexican","223, DYCKMAN STREET, New York, NY",NA,NA
"628",3028,"LUCKY CAT","232","E 53RD ST",10022,"Japanese","232, E 53RD ST, New York, NY",NA,NA
"629",3029,"LE COQ RICO","30","E 20TH ST",10003,"French","30, E 20TH ST, New York, NY",-73.9889027,40.7385845
"630",3030,"CORBET & CONLEY CATERERS","145","E 17TH ST",10003,"American","145, E 17TH ST, New York, NY",NA,NA
"631",3031,"TIMMY'S BY THE RIVER","1737","YORK AVENUE",10128,"American","1737, YORK AVENUE, New York, NY",-73.9452127,40.7790105
"632",3032,"PIZZA ITALIA","307","W 17TH ST",10011,"Pizza/Italian","307, W 17TH ST, New York, NY",-74.0014595,40.7419616
"633",3033,"SUBWAY","595","WEST  207 STREET",10034,"Sandwiches","595, WEST  207 STREET, New York, NY",NA,NA
"634",3034,"HAPPY EXPRESS CAFE","4","ALLEN ST",10002,"Chinese","4, ALLEN ST, New York, NY",-73.9924307,40.7145879
"635",3035,"ZADIE'S OYSTER ROOM","413","EAST 12 STREET",10009,"American","413, EAST 12 STREET, New York, NY",NA,NA
"636",3036,"KIWI CUBA","36","PECK SLIP",10038,"Australian","36, PECK SLIP, New York, NY",-74.0016978,40.7075433
"637",3037,"NEW YORK COMEDY CLUB","241","E 24TH ST",10010,"American","241, E 24TH ST, New York, NY",-73.980822,40.7389046
"638",3038,"MORGENSTERN'S FINEST ICE CREAM","215","BOWERY",10002,"Ice Cream, Gelato, Yogurt, Ices","215, BOWERY, New York, NY",-73.9931997,40.7216369
"639",3039,"BAREBURGER","153","8 AVENUE",10011,"American","153, 8 AVENUE, New York, NY",-74.0011378,40.742115
"640",3040,"SIMIT SARAYI","435","5TH AVE",10016,"Turkish","435, 5TH AVE, New York, NY",-73.9820617,40.751201
"641",3041,"TRIBECA GRILL","375","GREENWICH STREET",10013,"American","375, GREENWICH STREET, New York, NY",NA,NA
"642",3042,"BAGEL WORKS","1229","FIRST AVENUE",10065,"Bagels/Pretzels","1229, FIRST AVENUE, New York, NY",-73.9588179,40.7643428
"643",3043,"POPEYES LOUISIANA KITCHEN","75","LEXINGTON AVENUE",10010,"Chicken","75, LEXINGTON AVENUE, New York, NY",-73.9833014,40.7411867
"644",3044,"T.G.I. FRIDAY'S","147","W 46TH ST",10036,"American","147, W 46TH ST, New York, NY",-73.9841024,40.7583664
"645",3045,"HUNTER COLLEGE FACULTY DINING","695","PARK AVENUE",10065,"American","695, PARK AVENUE, New York, NY",-73.9650501,40.7686084
"646",3046,"EDDY'S EATS","379","PARK AVENUE SOUTH",10016,"American","379, PARK AVENUE SOUTH, New York, NY",-73.9844951,40.7423984
"647",3047,"MILLENIUM HILTON","55","CHURCH STREET",10007,"American","55, CHURCH STREET, New York, NY",-74.0103467,40.7111645
"648",3048,"TRATTORIA PESCHE PASTA","262","BLEECKER ST BSMT &1/FL",10014,"Italian","262, BLEECKER ST BSMT &1/FL, New York, NY",NA,NA
"649",3049,"AMBASSADOR THEATRE","219","WEST   49 STREET",10019,"American","219, WEST   49 STREET, New York, NY",NA,NA
"650",3050,"TROPICAL SENSATION","953","AMSTERDAM AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","953, AMSTERDAM AVENUE, New York, NY",NA,NA
"651",3051,"EL PITALLITO RESTAURANT","3854","BROADWAY",10032,"Spanish","3854, BROADWAY, New York, NY",-73.9428573,40.8363197
"652",3052,"KASHMIR","478","9TH AVE",10018,"Middle Eastern","478, 9TH AVE, New York, NY",NA,NA
"653",3053,"KUMO SUSHI","165","WEST 72 STREET",10023,"Asian","165, WEST 72 STREET, New York, NY",NA,NA
"654",3054,"BISTRO LE STEAK","1309","3 AVENUE",10021,"French","1309, 3 AVENUE, New York, NY",-73.9590118,40.7715031
"655",3055,"SABOR A MEXICO II","233","EAST   77 STREET",10075,"Mexican","233, EAST   77 STREET, New York, NY",-73.9569569,40.772648
"656",3056,"GOURMET 53","875","3RD AVE",10022,"American","875, 3RD AVE, New York, NY",-73.9691738,40.7572079
"657",3057,"FUEL GRILL & JUICE BAR","133","E 45TH ST",10017,"Juice, Smoothies, Fruit Salads","133, E 45TH ST, New York, NY",NA,NA
"658",3058,"AD HOC COLLECTIVE","13","CHRISTOPHER ST",10014,"Caf̩/Coffee/Tea","13, CHRISTOPHER ST, New York, NY",-74.0004721,40.7340483
"659",3059,"LITTLE CAESAR'S","377","W 125TH ST",10027,"Pizza","377, W 125TH ST, New York, NY",NA,NA
"660",3060,"GREENWICH STREET TAVERN","399","GREENWICH ST",10013,"American","399, GREENWICH ST, New York, NY",-74.0097914,40.7208501
"661",3061,"BAYARD'S ALEHOUSE","533","HUDSON STREET",10014,"American","533, HUDSON STREET, New York, NY",-74.006487,40.7343
"662",3062,"ANGELO'S PIZZA","1697","BROADWAY",10019,"Pizza","1697, BROADWAY, New York, NY",-73.9829447,40.7638118
"663",3063,"CLASSIC PIZZA & RESTAURANT","1747","AMSTERDAM AVENUE",10031,"Pizza/Italian","1747, AMSTERDAM AVENUE, New York, NY",-73.9466592,40.8261984
"664",3064,"CAFE PANINO MUCHO GUSTO","551","HUDSON STREET",10014,"Caf̩/Coffee/Tea","551, HUDSON STREET, New York, NY",NA,NA
"665",3065,"BOBA GUYS","11","WAVERLY PL",10003,"Caf̩/Coffee/Tea","11, WAVERLY PL, New York, NY",NA,NA
"666",3066,"REFRESH CAFE","1515","BROADWAY",10036,"Caf̩/Coffee/Tea","1515, BROADWAY, New York, NY",-73.9864757,40.7579316
"667",3067,"KATZ'S DELICATESSEN","205","EAST HOUSTON STREET",10002,"Delicatessen","205, EAST HOUSTON STREET, New York, NY",-73.9875483,40.7221952
"668",3068,"MCDONALD'S","1872","3RD AVE",10029,"American","1872, 3RD AVE, New York, NY",-73.9463148,40.7900439
"669",3069,"CERVO'S","43","CANAL ST",10002,"Portuguese","43, CANAL ST, New York, NY",-73.9913295,40.7148627
"670",3070,"YAMA JAPANESE RESTAURANT'","122","EAST   17 STREET",10003,"Japanese","122, EAST   17 STREET, New York, NY",NA,NA
"671",3071,"21 CLUB","21","WEST   52 STREET",10019,"American","21, WEST   52 STREET, New York, NY",NA,NA
"672",3072,"MARITZA CAKE","2153","AMSTERDAM AVENUE",10032,"Bakery","2153, AMSTERDAM AVENUE, New York, NY",-73.937291,40.8388148
"673",3073,"MADE FRESH DAILY","226","FRONT ST",10038,"Caf̩/Coffee/Tea","226, FRONT ST, New York, NY",-74.0022166,40.7076875
"674",3074,"CAFE G","315","5 AVENUE",10016,"Caf̩/Coffee/Tea","315, 5 AVENUE, New York, NY",-73.9851724,40.7468603
"675",3075,"THE SKINNY","174","ORCHARD STREET",10002,"American","174, ORCHARD STREET, New York, NY",-73.988214,40.7215367
"676",3076,"IHOP","22902298","ADAM CLAYTON POWELL JR BOULEVARD",10030,"Pancakes/Waffles","22902298, ADAM CLAYTON POWELL JR BOULEVARD, New York, NY",-73.9442217,40.8151883
"677",3077,"SKYLIGHT DINER","402","WEST   34 STREET",10001,"American","402, WEST   34 STREET, New York, NY",-73.9967919,40.7533794
"678",3078,"HOLIDAY COCKTAIL LOUNGE","75","SAINT MARKS PL",10003,"American","75, SAINT MARKS PL, New York, NY",NA,NA
"679",3079,"RESTIVO RISTORANTE","209","7 AVENUE",10011,"Italian","209, 7 AVENUE, New York, NY",-73.9958238,40.7434171
"680",3080,"FAMOUS SICHUAN","10","PELL ST",10013,"Chinese","10, PELL ST, New York, NY",NA,NA
"681",3081,"LA PRECIOSA CHINA RESTAURANT","163","EAST  116 STREET",10029,"Chinese","163, EAST  116 STREET, New York, NY",-73.9408306,40.7985629
"682",3082,"STARBUCKS","665","BROADWAY",10012,"Caf̩/Coffee/Tea","665, BROADWAY, New York, NY",-73.9956821,40.7274274
"683",3083,"NYC FALAFEL CO.","201","ALLEN ST",10002,"Middle Eastern","201, ALLEN ST, New York, NY",-73.989167,40.7225362
"684",3084,"WOOPS! BAKESHOP","1143","2ND AVE",10065,"Bakery","1143, 2ND AVE, New York, NY",-73.9639346,40.7614811
"685",3085,"THAI PEPPERCORN","1750","1ST AVE",10128,"Thai","1750, 1ST AVE, New York, NY",NA,NA
"686",3086,"JIMMYS AMERICAN GRILL & BAR","990","6 AVENUE",10018,"American","990, 6 AVENUE, New York, NY",NA,NA
"687",3087,"CHIC-FIL-A, QUIZNOS SUBS, JW'S, TOSSED","511","UNIVERSITY PLACE",10003,"American","511, UNIVERSITY PLACE, New York, NY",-76.129896,43.0393592
"688",3088,"NICKEL AND DINER","199","CENTRE ST",10013,"American","199, CENTRE ST, New York, NY",NA,NA
"689",3089,"THE AMBASSADOR GRILL AND LOUNGE","1","UNITED NATIONS PLAZA",10017,"American","1, UNITED NATIONS PLAZA, New York, NY",NA,NA
"690",3090,"AYZA CAFE & WINE BAR","11","WEST   31 STREET",10001,"Mediterranean","11, WEST   31 STREET, New York, NY",NA,NA
"691",3091,"FISH BAR","237","EAST    5 STREET",10003,"American","237, EAST    5 STREET, New York, NY",-73.9893159,40.7272535
"692",3092,"GOTHAM PIZZA","144","9 AVENUE",10011,"Pizza","144, 9 AVENUE, New York, NY",NA,NA
"693",3093,"PANERA BREAD","330","5TH AVE",10001,"American","330, 5TH AVE, New York, NY",-73.9854991,40.7477095
"694",3094,"FREDDIE & PEPPER'S PIZZA","303","AMSTERDAM AVENUE",10023,"Pizza","303, AMSTERDAM AVENUE, New York, NY",NA,NA
"695",3095,"HEWITT DINING HALL BARNARD COLLEGE CAFETERIA","607","WEST  116 STREET",10027,"American","607, WEST  116 STREET, New York, NY",NA,NA
"696",3096,"Kureiji","506","AMSTERDAM AVE",10024,"Hawaiian","506, AMSTERDAM AVE, New York, NY",-73.976047,40.7868084
"697",3097,"ONE STAR","147","W 24TH ST",10011,"American","147, W 24TH ST, New York, NY",NA,NA
"698",3098,"PRET A MANGER","205","EAST   42 STREET",10017,"Sandwiches","205, EAST   42 STREET, New York, NY",NA,NA
"699",3099,"123 NIKKO","1280","AMSTERDAM AVENUE",10027,"Asian","1280, AMSTERDAM AVENUE, New York, NY",-73.9578092,40.8115585
"700",3100,"BLOSSOM","187","9 AVENUE",10011,"American","187, 9 AVENUE, New York, NY",NA,NA
"701",3101,"ICHIRO","1694","2ND AVE",10128,"Chinese/Japanese","1694, 2ND AVE, New York, NY",-73.9507003,40.7788463
"702",3102,"PAPA JOHN'S PIZZA NW HARLEM","1709","AMSTERDAM AVE",10031,"Pizza","1709, AMSTERDAM AVE, New York, NY",-73.9476556,40.8248633
"703",3103,"CHIPOTLE MEXICAN GRILL","1221","6 AVENUE",10020,"Mexican","1221, 6 AVENUE, New York, NY",NA,NA
"704",3104,"LITTLE PARK","85","W BROADWAY",10007,"American","85, W BROADWAY, New York, NY",-74.0091257,40.7152136
"705",3105,"COOPER TOWN DINER","339","1 AVENUE",10003,"American","339, 1 AVENUE, New York, NY",-73.9804088,40.7349468
"706",3106,"TOMPKINS SQUARE BAGELS","184","2ND AVE",10003,"Bagels/Pretzels","184, 2ND AVE, New York, NY",-73.9858266,40.7306581
"707",3107,"GEE WHIZ","295","GREENWICH STREET",10007,"American","295, GREENWICH STREET, New York, NY",-74.0108091,40.7160466
"708",3108,"CAFE METRO","839","7 AVENUE",10019,"Caf̩/Coffee/Tea","839, 7 AVENUE, New York, NY",-73.9811908,40.7633215
"709",3109,"SFOGLIA RESTAURANT","135","EAST   92 STREET",10128,"Italian","135, EAST   92 STREET, New York, NY",-73.952916,40.7835492
"710",3110,"BONO TRATTORIA","3658","BROADWAY",10031,"Italian","3658, BROADWAY, New York, NY",-73.9472333,40.830192
"711",3111,"MAMI RESTAURANT","1830","AMSTERDAM AVE",10031,"Spanish","1830, AMSTERDAM AVE, New York, NY",-73.9452781,40.8288336
"712",3112,"BUBBY'S","120","HUDSON STREET",10013,"American","120, HUDSON STREET, New York, NY",-74.0083109,40.7198196
"713",3113,"ALI BABA'S TERRACE","862","2 AVENUE",10017,"Turkish","862, 2 AVENUE, New York, NY",-73.970032,40.7523485
"714",3114,"MARK JOSEPH STEAKHOUSE","261","WATER STREET",10038,"Steak","261, WATER STREET, New York, NY",-74.0014821,40.7083559
"715",3115,"DOUBLE DOWN SALOON","14","AVENUE A",10009,"American","14, AVENUE A, New York, NY",-73.985741,40.722516
"716",3116,"GRANDMA PIZZA","2551","AMSTERDAM AVENUE",10033,"Pizza","2551, AMSTERDAM AVENUE, New York, NY",NA,NA
"717",3117,"INSOMNIA COOKIES","237","E 53RD ST",10022,"American","237, E 53RD ST, New York, NY",NA,NA
"718",3118,"RAINBOW ROOM","30","ROCKEFELLER PLAZA",10111,"American","30, ROCKEFELLER PLAZA, New York, NY",NA,NA
"719",3119,"CAFE MAGGIO","1750","YORK AVENUE",10128,"American","1750, YORK AVENUE, New York, NY",NA,NA
"720",3120,"HOU YI","97","2ND AVE",10003,"Asian","97, 2ND AVE, New York, NY",-73.9889027,40.7272721
"721",3121,"BAR PRIMI","325","BOWERY",10003,"Italian","325, BOWERY, New York, NY",-73.9918012,40.7256599
"722",3122,"SCORES","536","WEST 28 STREET",10001,"American","536, WEST 28 STREET, New York, NY",-74.0035488,40.7513029
"723",3123,"DELICIAS MEXICANAS","2109","3 AVENUE",10029,"Mexican","2109, 3 AVENUE, New York, NY",NA,NA
"724",3124,"POKE CHAN","315","5TH AVE",10016,"Asian","315, 5TH AVE, New York, NY",NA,NA
"725",3125,"STARBUCKS","345","HUDSON STREET",10014,"Caf̩/Coffee/Tea","345, HUDSON STREET, New York, NY",-74.0080699,40.7276924
"726",3126,"MAHARAJA PALACE","2113","FREDERICK DOUGLASS BLVD",10026,"Indian","2113, FREDERICK DOUGLASS BLVD, New York, NY",NA,NA
"727",3127,"PUFF CHA","457","W 50TH ST",10019,"Thai","457, W 50TH ST, New York, NY",-73.9912901,40.7646672
"728",3128,"CAFE ANGELIQUE","6870","BLEECKER STREET",10012,"Caf̩/Coffee/Tea","6870, BLEECKER STREET, New York, NY",-74.0008106,40.7290002
"729",3129,"ISLAND BURGERS & SHAKES","422","AMSTERDAM AVENUE",10024,"Hamburgers","422, AMSTERDAM AVENUE, New York, NY",NA,NA
"730",3130,"INTERCONTINENTAL NEW YORK TIMES SQUARE/TODD ENGLISH THE STINGER","306","WEST   44 STREET",10036,"French","306, WEST   44 STREET, New York, NY",NA,NA
"731",3131,"LA PULPERIA","1626","2ND AVE",10028,"Spanish","1626, 2ND AVE, New York, NY",-73.9523075,40.7766062
